source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4 weight_t5 weight_t6
171 172 1 0 0 0 0 0 0
171 180 1 1 1 1 0 0 0
171 189 1 0 0 0 0 0 0
171 191 1 0 0 0 0 0 0
171 197 0 1 1 1 1 0 0
171 199 1 0 0 0 0 0 0
171 217 1 0 0 0 0 0 0
171 221 1 1 0 0 0 0 0
171 223 0 0 0 1 1 0 0
171 230 1 0 0 0 0 0 0
171 266 1 0 0 0 0 0 0
171 272 1 0 0 0 0 0 0
171 275 1 1 1 1 1 0 0
171 324 1 0 0 0 0 0 0
171 331 1 0 0 0 0 0 0
171 384 1 0 0 0 0 0 0
171 387 1 0 0 0 0 0 0
171 394 1 0 0 0 0 0 0
171 406 1 0 0 0 0 0 0
171 410 0 0 0 0 0 0 1
172 23 1 0 0 0 0 0 0
172 40 1 0 0 0 0 0 0
172 96 1 0 0 0 0 0 0
172 112 1 0 0 0 0 0 0
172 170 1 0 0 0 0 0 0
172 177 0 0 0 1 1 0 0
172 191 1 0 0 0 0 0 0
172 253 1 0 0 0 0 0 0
172 303 1 0 0 0 0 0 0
172 314 1 0 0 0 0 0 0
172 359 1 0 0 0 0 0 0
172 400 0 0 0 0 0 0 1
172 414 1 0 0 0 0 0 0
172 454 1 0 0 0 0 0 0
172 464 1 0 0 0 0 0 0
172 475 1 0 0 0 0 0 0
172 480 1 0 0 0 0 0 0
172 497 0 0 0 0 1 1 0
173 193 0 1 1 0 0 0 0
173 203 1 1 1 1 0 0 0
173 274 1 0 0 0 0 0 0
173 284 1 0 0 0 0 0 0
173 286 1 0 0 0 0 0 0
173 316 1 0 0 0 0 0 0
173 323 1 0 0 0 0 0 0
173 353 1 0 0 0 0 0 0
173 455 1 0 0 0 0 0 0
173 472 0 0 0 0 0 1 0
174 8 1 0 0 0 0 0 0
174 18 1 0 0 0 0 0 0
174 44 0 0 0 0 1 1 1
174 72 1 0 0 0 0 0 0
174 128 1 0 0 0 0 0 0
174 133 1 0 0 0 0 0 0
174 138 0 0 0 0 1 1 1
174 150 1 0 0 0 0 0 0
174 155 0 0 0 0 0 0 1
174 167 1 0 0 0 0 0 0
174 181 1 0 0 0 0 0 0
174 188 1 0 0 0 0 0 0
174 201 0 0 0 1 1 1 1
174 202 1 1 1 1 1 1 1
174 219 1 0 0 0 0 0 0
174 227 1 1 1 1 1 0 0
174 229 1 1 1 1 1 1 1
174 250 1 0 0 0 0 0 0
174 251 1 1 0 0 0 0 0
174 267 1 1 1 0 0 0 0
174 284 0 0 0 1 1 1 1
174 322 0 0 0 1 1 1 0
174 328 0 0 1 0 0 0 0
174 337 1 0 0 0 0 0 0
174 478 1 0 0 0 0 0 0
175 8 1 0 0 0 0 0 0
175 20 1 0 0 0 0 0 0
175 124 1 0 0 0 0 0 0
175 168 1 1 1 1 1 1 1
175 199 1 0 0 0 0 0 0
175 201 1 0 0 0 0 0 0
175 208 1 0 0 0 0 0 0
175 213 1 1 1 1 1 1 1
175 214 1 1 0 0 0 0 0
175 220 1 0 0 0 0 0 0
175 227 1 0 0 0 0 0 0
175 229 1 0 0 0 0 0 0
175 266 1 0 0 0 0 0 0
175 277 1 0 0 0 0 0 0
175 286 1 0 0 0 0 0 0
175 295 1 0 0 0 0 0 0
175 317 1 0 0 0 0 0 0
175 330 1 1 1 1 1 0 0
175 354 0 0 0 0 1 1 1
175 376 1 0 0 0 0 0 0
175 405 1 0 0 0 0 0 0
175 493 1 0 0 0 0 0 0
176 8 1 0 0 0 0 0 0
176 14 1 0 0 0 0 0 0
176 30 1 0 0 0 0 0 0
176 32 0 0 0 0 1 1 1
176 69 1 0 0 0 0 0 0
176 115 1 0 0 0 0 0 0
176 116 1 0 0 0 0 0 0
176 117 1 0 0 0 0 0 0
176 168 0 1 1 1 1 1 0
176 201 1 1 1 1 1 1 1
176 208 1 1 1 1 1 1 1
176 214 1 0 0 0 0 0 0
176 262 1 0 0 0 0 0 0
176 285 1 1 1 1 1 0 0
176 292 0 0 0 1 1 1 0
176 316 1 1 1 0 0 0 0
176 372 1 0 0 0 0 0 0
176 420 1 0 0 0 0 0 0
176 428 1 0 0 0 0 0 0
176 478 1 0 0 0 0 0 0
177 23 1 0 0 0 0 0 0
177 80 1 0 0 0 0 0 0
177 119 1 0 0 0 0 0 0
177 197 1 1 0 0 0 0 0
177 210 1 0 0 0 0 0 0
177 252 0 0 1 1 1 1 1
177 263 1 0 0 0 0 0 0
177 264 0 0 0 0 0 1 1
177 267 1 0 0 0 0 0 0
177 270 1 0 0 0 0 0 0
177 273 1 0 0 0 0 0 0
177 293 0 0 1 1 1 1 1
177 299 1 1 1 1 1 1 1
177 314 1 1 1 1 1 1 1
177 316 1 0 0 0 0 0 0
177 389 1 0 0 0 0 0 0
177 418 1 0 0 0 0 0 0
177 440 1 0 0 0 0 0 0
177 486 1 0 0 0 0 0 0
178 33 1 0 0 0 0 0 0
178 63 1 0 0 0 0 0 0
178 68 1 0 0 0 0 0 0
178 77 1 0 0 0 0 0 0
178 78 1 0 0 0 0 0 0
178 83 1 0 0 0 0 0 0
178 147 1 0 0 0 0 0 0
178 176 1 0 0 0 0 0 0
178 200 1 1 0 0 0 0 0
178 205 1 0 0 0 0 0 0
178 223 1 1 0 0 0 0 0
178 226 1 0 0 0 0 0 0
178 231 1 1 1 1 1 0 0
178 240 1 0 0 0 0 0 0
178 244 1 0 0 0 0 0 0
178 258 0 0 0 1 1 1 1
178 295 1 0 0 0 0 0 0
178 296 1 0 0 0 0 0 0
178 326 1 0 0 0 0 0 0
178 328 1 0 0 0 0 0 0
178 365 0 0 0 0 0 1 1
178 386 1 0 0 0 0 0 0
178 407 1 0 0 0 0 0 0
178 450 1 0 0 0 0 0 0
179 37 1 0 0 0 0 0 0
179 55 1 0 0 0 0 0 0
179 68 1 0 0 0 0 0 0
179 117 1 0 0 0 0 0 0
179 166 1 0 0 0 0 0 0
179 197 0 0 0 1 1 0 0
179 219 1 0 0 0 0 0 0
179 244 0 0 0 1 0 0 0
179 246 1 0 0 0 0 0 0
179 309 1 0 0 0 0 0 0
179 315 1 1 1 1 1 1 1
179 326 0 1 1 1 1 1 1
179 333 1 0 0 0 0 0 0
179 385 1 0 0 0 0 0 0
179 414 1 0 0 0 0 0 0
179 417 1 0 0 0 0 0 0
179 420 1 0 0 0 0 0 0
179 432 1 0 0 0 0 0 0
179 460 1 0 0 0 0 0 0
179 477 1 0 0 0 0 0 0
180 30 1 0 0 0 0 0 0
180 67 1 0 0 0 0 0 0
180 74 1 0 0 0 0 0 0
180 175 1 0 0 0 0 0 0
180 187 1 0 0 0 0 0 0
180 201 0 0 0 1 1 1 1
180 216 1 0 0 0 0 0 0
180 244 1 0 0 0 0 0 0
180 262 1 0 0 0 0 0 0
180 266 1 0 0 0 0 0 0
180 280 1 0 0 0 0 0 0
180 336 0 0 0 0 1 0 0
180 411 0 0 0 0 0 0 1
180 476 1 0 0 0 0 0 0
181 73 1 0 0 0 0 0 0
181 127 1 0 0 0 0 0 0
181 145 1 0 0 0 0 0 0
181 150 1 0 0 0 0 0 0
181 157 1 0 0 0 0 0 0
181 206 1 1 1 1 1 1 0
181 304 1 0 0 0 0 0 0
181 315 1 1 1 1 0 0 0
181 316 1 1 1 0 0 0 0
181 319 1 1 1 0 0 0 0
181 322 1 0 0 0 0 0 0
181 327 1 0 0 0 0 0 0
181 335 1 0 0 0 0 0 0
181 353 1 0 0 0 0 0 0
181 425 1 0 0 0 0 0 0
181 426 1 0 0 0 0 0 0
181 437 1 0 0 0 0 0 0
182 15 1 0 0 0 0 0 0
182 33 1 0 0 0 0 0 0
182 54 1 0 0 0 0 0 0
182 71 0 0 0 0 0 0 1
182 114 1 0 0 0 0 0 0
182 121 1 0 0 0 0 0 0
182 122 0 0 0 0 0 0 1
182 213 1 1 1 0 0 0 0
182 241 1 0 0 0 1 0 0
182 251 0 1 0 0 0 0 0
182 254 1 0 0 0 0 0 0
182 277 1 0 0 0 0 0 0
182 304 0 1 1 1 1 1 1
182 367 1 0 0 0 0 0 0
182 373 0 0 0 0 1 1 1
182 379 1 0 0 0 0 0 0
182 397 1 0 0 0 0 0 0
182 406 1 0 0 0 0 0 0
183 30 1 0 0 0 0 0 0
183 98 1 0 0 0 0 0 0
183 101 1 0 0 0 0 0 0
183 174 1 0 0 0 0 0 0
183 180 1 1 1 1 1 1 1
183 194 1 1 0 0 0 0 0
183 204 1 0 0 0 0 0 0
183 215 1 0 0 0 0 0 0
183 235 1 0 0 0 0 0 0
183 248 1 1 1 1 1 1 1
183 276 1 1 0 0 0 0 0
183 314 0 0 0 0 1 1 1
183 316 1 0 0 0 0 0 0
183 353 0 0 0 0 0 1 1
183 420 1 0 0 0 0 0 0
183 445 1 0 0 0 0 0 0
184 16 1 0 0 0 0 0 0
184 19 0 0 0 0 1 0 0
184 48 1 0 0 0 0 0 0
184 53 0 0 0 0 0 0 1
184 90 1 0 0 0 0 0 0
184 147 1 0 0 0 0 0 0
184 198 1 0 0 0 0 0 0
184 207 1 1 1 1 1 1 1
184 251 0 1 1 1 1 1 1
184 255 1 0 0 0 0 0 0
184 256 1 0 0 0 0 0 0
184 260 1 1 1 1 1 1 1
184 262 1 0 0 0 0 0 0
184 286 1 1 1 1 1 1 1
184 289 1 0 0 0 0 0 0
184 301 1 0 0 0 0 0 0
184 340 1 0 0 0 0 0 0
184 476 1 0 0 0 0 0 0
184 479 0 0 0 0 0 0 1
185 2 1 0 0 0 0 0 0
185 36 1 0 0 0 0 0 0
185 91 1 0 0 0 0 0 0
185 136 1 0 0 0 0 0 0
185 140 1 0 0 0 0 0 0
185 168 1 0 0 0 0 0 0
185 188 1 0 0 0 0 0 0
185 213 1 0 0 0 0 0 0
185 251 1 0 0 0 0 0 0
185 258 0 1 1 1 1 1 1
185 261 1 0 0 0 0 0 0
185 268 1 0 0 0 0 0 0
185 278 0 0 0 1 1 1 1
185 321 1 0 0 0 0 0 0
185 330 1 0 0 0 0 0 0
185 412 1 0 0 0 0 0 0
185 415 1 0 0 0 0 0 0
185 443 1 0 0 0 0 0 0
185 472 1 0 0 0 0 0 0
186 42 1 0 0 0 0 0 0
186 169 1 0 0 0 0 0 0
186 189 0 0 0 1 1 1 0
186 213 0 0 0 0 0 0 1
186 248 1 0 0 0 0 0 0
186 284 1 1 1 1 1 1 1
186 312 1 0 0 0 0 0 0
186 335 0 0 0 0 0 1 0
186 353 1 0 0 0 0 0 0
186 398 1 0 0 0 0 0 0
186 403 1 0 0 0 0 0 0
186 473 1 0 0 0 0 0 0
186 480 1 0 0 0 0 0 0
186 487 1 0 0 0 0 0 0
187 38 0 0 0 0 0 1 1
187 99 1 0 0 0 0 0 0
187 141 1 0 0 0 0 0 0
187 143 1 0 0 0 0 0 0
187 161 1 0 0 0 0 0 0
187 177 0 0 1 1 1 1 1
187 199 1 0 0 0 0 0 0
187 224 1 0 0 0 0 0 0
187 261 1 0 0 0 0 0 0
187 262 1 0 0 0 0 0 0
187 298 1 1 1 1 0 0 0
187 310 1 0 0 0 0 0 0
187 335 1 0 0 0 0 0 0
187 352 1 0 0 0 0 0 0
187 407 1 0 0 0 0 0 0
187 484 0 0 0 0 1 1 1
187 490 1 0 0 0 0 0 0
188 39 0 0 0 0 1 1 0
188 90 1 0 0 0 0 0 0
188 108 1 0 0 0 0 0 0
188 158 1 0 0 0 0 0 0
188 171 1 0 0 0 0 0 0
188 204 1 1 0 0 0 0 0
188 215 1 0 0 0 0 0 0
188 219 0 1 1 0 0 0 0
188 232 1 0 0 0 0 0 0
188 237 1 1 0 0 0 0 0
188 240 1 0 0 0 0 0 0
188 277 0 1 1 1 1 1 1
188 279 1 0 0 0 0 0 0
188 292 1 0 0 0 0 0 0
188 303 0 0 1 1 1 1 1
188 448 1 0 0 0 0 0 0
189 75 0 0 0 0 0 0 1
189 139 1 0 0 0 0 0 0
189 142 1 0 0 0 0 0 0
189 170 0 0 0 1 1 1 1
189 173 0 1 0 0 0 0 0
189 180 1 0 0 0 0 0 0
189 182 1 0 0 0 0 0 0
189 200 0 0 0 1 0 0 0
189 240 0 0 1 1 1 1 0
189 244 1 0 0 0 0 0 0
189 280 1 1 1 1 1 1 1
189 283 1 0 0 0 0 0 0
189 285 0 0 1 1 1 1 1
189 296 1 1 1 1 1 0 0
189 310 0 0 1 1 1 1 1
189 321 1 1 1 0 0 0 0
189 394 0 0 0 1 1 1 1
189 395 1 0 0 0 0 0 0
189 401 1 0 0 0 0 0 0
189 403 1 0 0 0 0 0 0
189 441 0 1 1 1 1 1 1
189 445 1 0 0 0 0 0 0
189 498 0 0 0 0 0 0 1
190 36 1 0 0 0 0 0 0
190 61 1 0 0 0 0 0 0
190 76 1 0 0 0 0 0 0
190 94 1 0 0 0 0 0 0
190 109 0 0 0 0 1 1 1
190 168 1 0 0 0 0 0 0
190 205 1 1 1 1 1 1 1
190 210 1 0 0 0 0 0 0
190 236 0 0 0 1 1 0 0
190 239 1 1 1 1 1 1 1
190 292 1 0 0 0 0 0 0
190 294 1 0 0 0 0 0 0
190 314 1 1 1 1 0 0 0
190 319 1 0 0 0 0 0 0
190 409 1 0 0 0 0 0 0
190 429 1 0 0 0 0 0 0
190 492 1 0 0 0 0 0 0
190 498 1 0 0 0 0 0 0
191 2 1 0 0 0 0 0 0
191 14 1 0 0 0 0 0 0
191 18 1 0 0 0 0 0 0
191 38 1 0 0 0 0 0 0
191 79 0 0 0 0 0 0 1
191 114 1 0 0 0 0 0 0
191 142 1 0 0 0 0 0 0
191 147 1 0 0 0 0 0 0
191 167 1 0 0 0 0 0 0
191 239 1 0 0 0 0 0 0
191 243 1 1 1 1 1 1 1
191 246 0 1 0 0 0 0 0
191 267 1 1 1 0 0 0 0
191 281 1 0 0 0 0 0 0
191 283 1 0 0 0 0 0 0
191 294 1 1 1 0 0 0 0
191 394 1 0 0 0 0 0 0
191 466 1 0 0 0 0 0 0
191 478 1 0 0 0 0 0 0
191 492 1 0 0 0 0 0 1
191 495 1 0 0 0 0 0 0
191 497 1 0 0 0 0 0 0
192 154 1 0 0 0 0 0 0
192 177 1 0 0 0 0 0 0
192 190 1 1 1 1 0 0 0
192 208 0 1 1 1 1 1 1
192 237 1 0 0 0 0 0 0
192 247 1 0 0 0 0 0 0
192 261 1 0 0 0 0 0 0
192 290 1 0 0 0 0 0 0
192 310 0 0 0 1 1 1 1
192 315 1 1 1 1 1 1 1
192 350 1 0 0 0 0 0 0
192 403 1 0 0 0 0 0 0
192 416 0 0 0 0 0 1 1
192 427 1 0 0 0 0 0 0
192 433 1 0 0 0 0 0 0
193 0 1 0 0 0 0 0 0
193 23 0 0 0 0 0 0 1
193 48 1 0 0 0 0 0 0
193 50 1 0 0 0 0 0 0
193 78 0 0 0 0 0 1 1
193 124 1 0 0 0 0 0 0
193 145 1 0 0 0 0 0 0
193 203 0 0 0 0 0 0 1
193 256 1 0 0 0 0 0 0
193 292 0 0 0 0 1 1 1
193 325 1 1 1 0 0 0 0
193 355 0 0 0 0 0 0 1
193 439 1 0 0 0 0 0 0
193 486 1 0 0 0 0 0 0
194 56 1 0 0 0 0 0 0
194 75 1 0 0 0 0 0 0
194 115 1 0 0 0 0 0 0
194 117 1 0 0 0 0 0 0
194 126 1 0 0 0 0 0 0
194 196 1 0 0 0 0 0 0
194 200 1 1 1 0 0 0 0
194 205 1 1 1 0 0 0 0
194 211 1 1 1 0 0 0 0
194 230 1 0 0 0 0 0 0
194 249 1 0 0 0 0 0 0
194 257 0 0 0 0 1 0 0
194 259 1 0 0 0 0 0 0
194 276 1 0 0 0 0 0 0
194 309 1 0 0 0 0 0 0
194 329 1 0 0 0 0 0 0
194 396 1 0 0 0 0 0 0
194 425 1 0 0 0 0 0 0
194 436 1 0 0 0 0 0 0
194 465 1 0 0 0 0 0 0
194 480 1 0 0 0 0 0 0
195 99 0 0 0 0 0 0 1
195 140 1 0 0 0 0 0 0
195 153 0 0 0 0 0 0 1
195 204 1 0 0 0 0 0 0
195 237 1 0 0 0 0 0 0
195 249 1 1 1 0 0 0 0
195 271 0 0 1 1 1 0 0
195 298 1 0 0 0 0 0 0
195 311 0 0 0 1 1 1 1
195 320 1 0 0 0 0 0 0
195 322 1 0 0 0 0 0 0
195 443 1 0 0 0 0 0 0
195 459 1 0 0 0 0 0 0
195 481 0 0 0 0 1 1 1
196 8 0 0 0 0 1 1 1
196 62 1 0 0 0 0 0 0
196 74 1 0 0 0 0 0 0
196 82 1 0 0 0 0 0 0
196 91 1 0 0 0 0 0 0
196 124 1 0 0 0 0 0 0
196 176 1 0 0 0 0 0 0
196 188 1 1 1 1 1 1 1
196 199 1 0 0 0 0 0 0
196 202 1 1 1 1 1 0 0
196 223 1 0 0 0 0 0 0
196 274 1 0 0 0 0 0 0
196 308 1 0 0 0 0 0 0
196 330 0 0 0 0 1 1 1
196 332 1 0 0 0 0 0 0
196 377 1 0 0 0 0 0 0
196 407 0 0 0 0 0 0 1
196 483 1 0 0 0 0 0 0
197 40 1 0 0 0 0 0 0
197 68 1 1 1 1 1 1 1
197 83 1 0 0 0 0 0 0
197 179 0 0 0 0 0 1 0
197 190 1 1 1 1 1 1 0
197 198 1 0 0 0 0 0 0
197 201 1 0 0 0 0 0 0
197 213 1 1 1 0 0 0 0
197 264 1 0 0 0 0 0 0
197 306 1 0 0 0 0 0 0
197 308 1 0 0 0 0 0 0
197 384 1 0 0 0 0 0 0
198 18 1 0 0 0 0 0 0
198 96 0 0 0 0 0 0 1
198 136 1 0 0 0 0 0 0
198 138 1 0 0 0 0 0 0
198 140 1 0 0 0 0 0 0
198 145 1 0 0 0 0 0 0
198 159 1 0 0 0 0 0 0
198 207 1 0 0 0 0 0 0
198 258 1 0 0 0 0 0 0
198 261 1 1 1 1 0 0 0
198 280 1 0 0 0 0 0 0
198 323 1 0 0 0 0 0 0
198 326 1 0 0 0 0 0 0
199 38 1 0 0 0 0 0 0
199 123 1 0 0 0 0 0 0
199 150 0 0 0 0 1 1 0
199 159 0 0 0 0 1 0 0
199 188 0 1 1 1 0 0 0
199 211 0 0 1 0 0 0 0
199 212 0 1 1 1 1 0 0
199 215 1 0 0 0 0 0 0
199 238 1 0 0 0 0 0 0
199 255 1 0 0 0 0 0 0
199 275 1 0 0 0 0 0 0
199 324 0 0 1 1 1 1 1
199 360 1 0 0 0 0 0 0
199 475 1 0 0 0 0 0 0
200 77 1 0 0 0 0 0 0
200 98 1 0 0 0 0 0 0
200 112 1 0 0 0 0 0 0
200 134 0 0 0 0 1 1 1
200 191 1 0 0 0 0 0 0
200 208 1 0 0 0 0 0 0
200 212 1 0 0 0 0 0 0
200 217 1 0 0 0 0 0 0
200 233 1 0 0 0 0 0 0
200 234 1 0 0 0 0 0 0
200 252 1 0 0 0 0 0 0
200 255 1 0 0 0 0 0 0
200 263 0 0 0 0 0 1 1
200 264 1 0 0 0 0 0 0
200 269 1 0 0 0 0 0 0
200 286 0 1 0 0 0 0 0
200 330 1 0 0 0 0 0 0
200 451 1 0 0 0 0 0 0
200 472 1 0 0 0 0 0 0
200 483 1 0 0 0 0 0 0
200 494 1 0 0 0 0 0 0
201 32 1 0 0 0 0 0 0
201 59 1 0 0 0 0 0 0
201 94 1 0 0 0 0 0 0
201 137 1 0 0 0 0 0 0
201 172 1 1 1 1 1 1 1
201 202 1 0 0 0 0 0 0
201 208 1 0 0 0 0 0 0
201 232 1 0 0 0 0 0 0
201 233 1 0 0 0 0 0 0
201 237 1 0 0 0 0 0 0
201 302 0 0 0 1 1 1 0
201 355 1 0 0 0 0 0 0
201 380 0 0 0 0 0 1 1
201 417 1 0 0 0 0 0 0
201 467 1 0 0 0 0 0 0
202 23 1 0 0 0 0 0 0
202 58 0 0 0 0 1 0 0
202 64 1 0 0 0 0 0 0
202 113 1 0 0 0 0 0 0
202 139 1 0 0 0 0 0 0
202 147 1 0 0 0 0 0 0
202 155 1 0 0 0 0 0 0
202 168 1 0 0 0 0 0 0
202 196 0 0 0 0 1 0 0
202 219 1 1 0 0 0 0 0
202 226 0 0 1 1 1 1 1
202 252 1 0 0 0 0 0 0
202 260 1 1 0 0 0 0 0
202 264 1 0 0 0 0 0 0
202 279 0 0 0 1 1 0 0
202 284 1 0 0 0 0 0 0
202 288 1 0 0 0 0 0 0
202 311 1 0 0 0 0 0 0
202 370 1 0 0 0 0 0 0
202 432 1 0 0 0 0 0 0
202 443 1 0 0 0 0 0 0
202 469 1 0 0 0 0 0 0
203 40 1 0 0 0 0 0 0
203 43 1 0 0 0 0 0 0
203 47 1 0 0 0 0 0 0
203 64 1 0 0 0 0 0 0
203 188 1 0 0 0 0 0 0
203 193 0 1 1 1 1 1 1
203 198 1 1 1 1 1 0 0
203 215 0 0 0 1 1 1 0
203 216 0 1 1 1 1 0 0
203 277 1 0 0 0 0 0 0
203 297 0 0 1 1 1 0 0
203 337 1 0 0 0 0 0 0
203 346 1 0 0 0 0 0 0
203 378 1 0 0 0 0 0 0
203 380 1 0 0 0 0 0 0
203 410 1 0 0 0 0 0 0
203 414 1 0 0 0 0 0 0
203 437 1 0 0 0 0 0 0
203 452 1 0 0 0 0 0 0
204 59 1 0 0 0 0 0 0
204 120 1 0 0 0 0 0 0
204 132 1 0 0 0 0 0 0
204 195 1 0 0 0 0 0 0
204 200 1 1 0 0 0 0 0
204 202 1 1 1 1 1 1 1
204 213 1 0 0 0 0 0 0
204 247 0 0 0 0 0 0 1
204 278 1 0 0 0 0 0 0
204 291 1 0 0 0 0 0 0
204 311 1 0 0 0 0 0 0
204 314 1 1 0 0 0 0 0
204 325 1 0 0 0 0 0 0
204 344 1 0 0 0 0 0 0
204 386 1 0 0 0 0 0 0
204 418 1 0 0 0 0 0 0
204 429 1 0 0 0 0 0 0
205 7 1 0 0 0 0 0 0
205 43 0 0 0 0 0 1 0
205 52 1 0 0 0 0 0 0
205 110 0 0 0 0 1 1 1
205 118 1 0 0 0 0 0 0
205 126 0 0 0 0 0 1 0
205 174 1 0 0 0 0 0 0
205 176 1 1 1 1 1 1 0
205 184 1 0 0 0 0 0 0
205 224 1 1 1 1 1 1 1
205 233 1 0 0 0 0 0 0
205 251 1 0 0 0 0 0 0
205 255 0 0 0 1 0 0 0
205 266 1 0 0 0 0 0 0
205 292 1 0 0 0 0 0 0
205 297 1 0 0 0 0 0 0
205 487 1 0 0 0 0 0 0
206 27 1 0 0 0 0 0 0
206 78 1 0 0 0 0 0 0
206 114 1 0 0 0 0 0 0
206 142 1 0 0 0 0 0 0
206 164 1 0 0 0 0 0 0
206 193 0 0 1 1 0 0 0
206 198 0 0 0 1 1 1 1
206 239 1 0 0 0 0 0 0
206 240 1 0 0 0 0 0 0
206 257 0 1 1 1 0 0 0
206 264 1 1 0 0 0 0 0
206 268 1 1 1 0 0 0 0
206 311 1 1 1 1 1 1 0
206 432 0 0 0 0 0 1 1
206 472 0 0 0 0 1 0 0
206 487 1 0 0 0 0 0 0
207 128 1 0 0 0 0 0 0
207 135 1 0 0 0 0 0 0
207 174 1 0 0 0 0 0 0
207 184 1 0 0 0 0 0 0
207 200 1 0 0 0 0 0 0
207 211 1 1 1 1 1 1 1
207 227 1 1 1 1 1 0 0
207 244 1 0 0 0 0 0 0
207 246 1 0 0 0 0 0 0
207 252 1 0 0 0 0 0 0
207 293 1 1 1 1 1 1 1
207 306 0 0 0 1 1 1 1
207 366 1 0 0 0 0 0 0
207 371 1 0 0 0 0 0 0
207 375 1 0 0 0 0 0 0
207 423 1 0 0 0 0 0 0
207 495 1 0 0 0 0 0 0
208 25 1 0 0 0 0 0 0
208 105 0 0 0 0 0 1 1
208 125 0 0 0 0 0 1 1
208 149 0 0 0 0 1 1 1
208 172 0 1 1 0 0 0 0
208 225 0 0 0 1 1 1 1
208 230 1 1 1 1 1 1 1
208 231 0 0 0 0 0 1 1
208 247 1 0 0 0 0 0 0
208 288 1 0 0 0 0 0 0
208 301 1 0 0 0 0 0 0
208 305 1 0 0 0 0 0 0
208 337 1 0 0 0 0 0 0
208 346 0 0 0 0 0 1 1
208 417 1 0 0 0 0 0 0
208 419 1 0 0 0 0 0 0
208 428 1 0 0 0 0 0 0
209 60 1 0 0 0 0 0 0
209 98 1 0 0 0 0 0 0
209 117 1 0 0 0 0 0 0
209 152 1 0 0 0 0 0 0
209 186 0 0 0 1 0 0 0
209 193 1 0 0 0 0 0 0
209 215 1 0 0 0 0 0 0
209 233 1 1 1 1 1 0 0
209 234 1 1 1 1 1 0 0
209 276 1 1 1 1 0 0 0
209 302 0 0 0 1 1 1 1
209 336 0 0 0 0 0 1 1
209 441 1 0 0 0 0 0 0
209 457 1 0 0 0 0 0 0
210 12 1 0 0 0 0 0 0
210 83 1 0 0 0 0 0 0
210 86 1 0 0 0 0 0 0
210 92 1 0 0 0 0 0 0
210 95 1 0 0 0 0 0 0
210 102 1 0 0 0 0 0 0
210 148 1 0 0 0 0 0 0
210 189 1 1 1 1 1 1 1
210 199 1 0 0 0 0 0 0
210 259 0 0 0 1 1 1 1
210 286 1 1 1 1 1 1 1
210 301 1 0 0 0 0 0 0
210 310 1 0 0 0 0 0 0
210 320 1 0 0 0 0 0 0
210 353 0 0 0 0 0 0 1
210 367 1 0 0 0 0 0 0
210 417 1 0 0 0 0 0 0
210 476 0 0 0 0 1 1 1
211 19 1 0 0 0 0 0 0
211 29 0 0 0 0 0 1 1
211 190 1 0 0 0 0 0 0
211 222 1 1 1 1 1 1 1
211 237 0 0 1 0 0 0 0
211 261 1 1 1 1 0 0 0
211 270 1 0 0 0 0 0 0
211 364 1 0 0 0 0 0 0
211 383 1 0 0 0 0 0 0
211 421 1 0 0 0 0 0 0
211 492 1 0 0 0 0 0 0
212 12 1 0 0 0 0 0 0
212 13 1 0 0 0 0 0 0
212 150 1 0 0 0 0 0 0
212 191 1 0 0 0 0 0 0
212 199 0 0 1 1 1 0 0
212 208 1 0 0 0 0 0 0
212 223 1 1 1 0 0 0 0
212 258 0 0 1 1 1 1 1
212 292 0 0 1 1 0 0 0
212 313 1 1 1 1 1 0 0
212 404 1 0 0 0 0 0 0
212 417 0 0 0 0 1 1 1
212 472 1 0 0 0 0 0 0
213 23 1 0 0 0 0 0 0
213 31 1 0 0 0 0 0 0
213 57 1 0 0 0 0 0 0
213 106 1 0 0 0 0 0 0
213 186 0 0 1 1 1 1 1
213 196 1 0 0 0 0 0 0
213 200 1 0 0 0 0 0 0
213 208 1 0 0 0 0 0 0
213 222 1 1 1 1 1 0 0
213 245 1 0 0 0 0 0 0
213 284 1 0 0 0 0 0 0
213 321 1 0 0 0 0 0 0
213 411 1 0 0 0 0 0 0
213 421 1 0 0 0 0 0 0
213 431 1 0 0 0 0 0 0
213 436 1 0 0 0 0 0 0
214 34 1 0 0 0 0 0 0
214 59 1 0 0 0 0 0 0
214 83 1 0 0 0 0 0 0
214 99 1 0 0 0 0 0 0
214 116 1 0 0 0 0 0 0
214 139 0 0 0 0 0 1 0
214 152 1 0 0 0 0 0 0
214 169 1 0 0 0 0 0 0
214 174 1 0 0 0 0 0 0
214 252 0 0 0 1 0 0 0
214 257 1 0 0 0 0 0 0
214 263 1 0 0 0 0 0 0
214 301 0 1 1 0 0 0 0
214 356 1 0 0 0 0 0 0
214 409 0 0 0 0 0 0 1
215 16 1 0 0 0 0 0 0
215 35 1 0 0 0 0 0 0
215 171 1 0 0 0 0 0 0
215 176 1 0 0 0 0 0 0
215 196 1 1 1 1 1 1 1
215 229 0 0 0 1 1 1 1
215 260 1 0 0 0 0 0 0
215 264 0 1 1 1 1 1 0
215 266 1 0 0 0 0 0 0
215 272 1 0 0 0 0 0 0
215 274 1 1 1 1 1 1 1
215 289 1 0 0 0 0 0 0
215 328 1 1 0 0 0 0 0
215 331 0 0 0 1 0 0 0
215 370 0 0 0 0 0 1 1
